"rid","us_bec_unit_score"
701289878,0.357337946117564
701289904,0.357337946117564
701289943,0.357337946117564
701290007,0.343859522864169
701290028,0.343859522864169
701290046,0.341618690115793
701290062,0.340229791079861
701290103,0.339112830225295
701290109,0.335749450580193
701290124,0.335630637928116
701290166,0.335487003711545
701290200,0.335456067976593
701290221,0.335155648980658
701290235,0.304316659123261
701290250,0.304316659123261
701290291,0.302697990560817
701290340,0.297599619635371
701290620,0.294968586377981
701290635,0.293300866649986
701290711,0.29185719944571
701290767,0.29185719944571
701290821,0.288261812709666
701290888,0.288261812709666
701291196,0.288261812709666
701291388,0.285677805565293
701291450,0.285677805565293
701291553,0.268391327068506
701291631,0.291182613895309
701291874,0.288063809202264
701291980,0.281108043621902
701292074,0.281108043621902
701292086,0.279484351996414
701292252,0.279484351996414
701292289,0.278543913102429
701292733,0.278529632752305
701292926,0.272816975152669
701292986,0.271480223021932
701293015,0.332020114090861
701293264,0.332020114090861
701293531,0.332020114090861
701293566,0.332020114090861
701293659,0.330443963224289
701293857,0.329035961436352
701294013,0.329035961436352
701294127,0.328800692700003
701294398,0.312731040391431
701295036,0.309590093849304
701295272,0.30466267078496
701295283,0.30466267078496
701295626,0.302254274814142
701295699,0.301400616301335
701295727,0.301400616301335
701295761,0.386101377655115
701295837,0.386101377655115
701295896,0.386101377655115
701295934,0.386101377655115
701296585,0.386101377655115
701296673,0.38167721695813
701297164,0.411134716004842
701297386,0.410278877150504
701297699,0.398783106437057
701297762,0.398783106437057
701297875,0.398783106437057
701298382,0.398783106437057
701298502,0.398783106437057
701298690,0.530394309089829
701298713,0.530394309089829
701298714,0.530394309089829
701298729,0.39149694711298
701298737,0.39149694711298
701298743,0.530394309089829
701298779,0.530394309089829
701298818,0.530394309089829
701299005,0.530394309089829
701299035,0.530394309089829
701299093,0.530394309089829
701299109,0.530394309089829
701299131,0.530394309089829
701299223,0.530394309089829
701299251,0.530394309089829
701299431,0.530394309089829
701299681,0.530394309089829
701299758,0.530394309089829
701299786,0.530394309089829
701299795,0.530394309089829
701299799,0.530394309089829
701299836,0.530394309089829
701299889,0.530394309089829
701299975,0.530394309089829
701300102,0.530394309089829
701300177,0.530394309089829
701300231,0.530394309089829
701300252,0.530394309089829
701300275,0.530325094166646
701300329,0.528417328897956
701300353,0.528417328897956
701300381,0.528417328897956
701300400,0.528417328897956
701300411,0.528417328897956
701300417,0.528417328897956
701300457,0.528417328897956
701300475,0.528417328897956
701300494,0.528417328897956
701300508,0.528417328897956
701300544,0.528417328897956
701300584,0.528417328897956
701300693,0.528417328897956
701300753,0.528417328897956
701300785,0.528417328897956
701300906,0.528417328897956
701300967,0.528417328897956
701300975,0.526209001733415
701300989,0.526209001733415
701301004,0.526209001733415
701301035,0.519694275656073
701301051,0.519694275656073
701301206,0.519694275656073
701301207,0.519694275656073
701301242,0.519694275656073
701301294,0.519694275656073
701301333,0.519694275656073
701301355,0.510022269736012
701301370,0.510022269736012
701301717,0.510022269736012
701301879,0.505380503472924
701301884,0.509445667102627
701301885,0.509445667102627
701301919,0.505380503472924
701301991,0.505380503472924
701302276,0.505380503472924
701302532,0.504256297106137
701302570,0.504199906389915
701302580,0.503964097158198
701302648,0.517693719432408
701302695,0.517693719432408
701302817,0.517693719432408
701302835,0.517200777445574
701302893,0.517196005538101
701302965,0.517136042525619
701302997,0.516649779656492
701302998,0.516658110596961
701303039,0.516496709262664
701303054,0.516475045987069
701303061,0.515528576206253
701303105,0.515469810940038
701303174,0.515460047456476
701303274,0.515459536274952
701303348,0.515346498425847
701303369,0.515255488555394
701303391,0.515240807256262
701303413,0.514440621633651
701303424,0.513780098158156
701303485,0.513714431075259
701303597,0.513712460675458
701303631,0.513164393582668
701303796,0.51311423059572
701303874,0.528232367227146
701304348,0.527630889957264
701304505,0.527188237978291
701304637,0.526419098271574
701304792,0.524840554805535
701304868,0.524224691498746
701304957,0.523014651886356
701305143,0.535966948896135
701305206,0.533823699519047
701305409,0.533823699519047
701305563,0.53365235911173
701305606,0.533253333211419
701305677,0.531572209464979
701309906,0.110723802115881
701309908,0.110211285447467
701309911,0.114988352559395
701309928,0.116304329477381
701310035,0.116304329477381
701310042,0.116304329477381
701310044,0.119528407168838
701310046,0.123792606430824
701310048,0.125628309222823
701310050,0.134657292481625
701310075,0.135322238717944
701310140,0.135322238717944
701310162,0.111984645982854
701310175,0.0882831839984565
701310189,0.141883149564064
701310203,0.141883149564064
701310210,0.142572521120534
701310212,0.150930123945453
701310217,0.153133588149222
701310231,0.153165504274447
701310241,0.153165504274447
701310257,0.0232631668654381
701310290,0.0232631668654381
701310312,0.071998024823079
701310414,0.024949208187243
701310421,0.0260492048789363
701310433,0.0262850187383894
701310440,0.0549748942870206
701310445,0.0273057750675792
701310453,0.0273057750675792
701310461,0.0549748942870206
701310470,0.0549748942870206
701310474,0.0273057750675792
701310480,0.0549748942870206
701310486,0.0483832143698444
701310489,0.0273057750675792
701310491,0.0322977943878964
701310492,0.0278943495985789
701304729,0.76139288125414
701304739,0.0149644768032761
701304742,0.772452025195324
701304749,0.755448012829989
701304858,0.723742463362953
701304955,0.707461749899409
701310519,0
701310527,0
701310531,0
701310533,0
701310314,0
701310177,0
701304496,1
701304555,1
701304737,0.778774897755824
701304810,0.774629726524635
701304818,0.842895752423178
701304833,0.99872267117674
701304876,0.895339903836177
701304878,0.851426802496736
701304931,0.897632827159385
701304984,0.904643306252579
701304995,0.91701498193229
701305033,0.918053676414371
701305034,0.992729658115244
701308280,0
701308301,0
701308562,0
701308597,0
701308626,0
701308680,0
701308690,0
701308734,0
701308779,0
701308878,0
701309164,0
701309433,0
701309531,0
701309604,0
701309619,0.285690046377267
701309668,0.280976143442705
701309694,0.275611429301405
701305079,0.904981895213747
701305243,0.906842292845793
701305253,0.906842292845793
701305255,0.908021610481415
701305257,0.907116756227823
701305493,0.907075493752226
701305503,0.906433125943661
701305701,0.898159734347866
701305736,1
701305784,1
701305805,1
701305959,1
701306059,1
701306076,1
701306334,1
701306371,1
701306373,1
701306375,1
701306844,1
701306858,1
701306888,1
701305815,1
701305874,1
701305951,1
701306087,1
701306119,1
701310593,0
701310594,0
701310606,0
701310611,0
701310613,0
701310622,0
701310627,0
701310631,0
701310641,0
701310691,0
701310694,0
701310710,0
701310734,0
701310744,0
701310822,0
701310836,0
701310820,0
701310543,0
701310561,0
701310568,0
701310570,0
701310579,0
701310598,0
701310602,0
701310604,0
701308140,0.605547529851847
701308166,0.630066596591693
701308333,0.583937241261356
701308383,0.785480304176185
701308394,0.572797462191661
701309441,0.411604261079134
701309488,0.348762371318434
701309602,0.345202857447036
701302326,1
701302328,1
701302341,1
701302629,1
701302674,1
701302700,1
701302745,1
701302760,1
701302778,1
701302823,1
701302825,1
701302826,1
701302828,1
701302953,1
701303085,1
701303116,1
701303322,1
701303474,1
701303486,0.920593889341422
701303499,0.978108256273194
701303616,0.995842238085131
701303656,1
701303677,1
701303696,0.997664022423018
701303703,1
701303712,0.997664022423018
701303723,0.997664022423018
701303737,0.875518380276149
701303752,1
701303770,1
701303781,1
701303786,1
701303805,1
701303810,0.845670539254415
701303811,0.845670539254415
701303817,1
701303832,1
701303844,1
701303851,1
701303864,1
701303881,1
701303892,1
701304003,1
701304013,1
701304015,1
701304031,1
701304034,1
701304035,1
701304042,1
701304045,1
701304058,1
701304061,1
701304067,1
701304069,1
701304072,1
701304074,1
701304077,1
701304079,1
701304098,1
701304105,1
701304116,1
701302583,0.159878695319148
701302713,0.885951005452777
701302770,0.835338746862569
701303354,0.823717975306612
701303389,0.823717975306612
701303410,0.823717975306612
701289476,1.04418775443369
701289488,0.619847185249326
701289490,0.584013499543019
701289496,0.584013499543019
701289500,0.584013499543019
701289511,1.11788644683134
701289529,0.584013499543019
701289542,0.583498758029742
701289543,0.584013499543019
701289545,0.565199829373002
701289552,0.584013499543019
701289553,1.17155597052118
701289571,0.558510765229704
701289577,0.558510765229704
701289623,0.503114773005216
701289624,0.48656286322717
701289629,0.50647989569046
701289635,0.50647989569046
701289641,0.524052048857389
701289647,0.50647989569046
701289652,0.524052048857389
701289675,0.43990190630696
701289680,0.43990190630696
701289685,0.43990190630696
701289692,0.975359748026997
701289700,0.450065712242686
701289753,1
701289767,0.434097721222787
701289785,0.434097721222787
701289806,0.415060587559616
701295399,0.892365770299856
701295480,1
701295664,1
701295678,0.891788796094739
701295734,1
701295740,0.897179549993153
701295781,1
701295866,0.900585068029517
701295976,0.91363705277472
701295996,0.788307081379257
701295999,0.790418156197471
701296038,0.772124061958963
701296047,0.772124061958963
701296048,0.772124061958963
701296064,0.790918833160301
701296076,0.772124061958963
701296100,1
701296106,0.772124061958963
701296136,0.805800940686067
701296145,0.807521484274561
701296148,0.772124061958963
701296190,0.809283346426059
701296210,0.809283346426059
701296215,0.772124061958963
701296240,0.809283346426059
701296247,1
701296272,1
701296280,0.811963402168336
701296322,0.780212857066804
701296323,0.813372975175168
701296330,0.780212857066804
701296351,0.808114376977453
701296373,0.787414798383425
701296384,0.783534454624634
701296385,0.81051922197518
701296386,0.812146811089998
701296414,0.783534454624634
701296416,0.782831536261229
701296428,0.782831536261229
701296438,0.786130882930485
701296439,0.784395890168631
701296444,0.786130882930485
701296459,0.812146811089998
701296465,0.813372975175168
701296476,0.782831536261229
701296478,0.780212857066804
701296480,0.829182136706017
701296489,0.823501026480327
701296511,0.812146811089998
701296522,0.812146811089998
701296547,0.771275386975748
701296590,0.816648407917461
701296628,0.734552190148873
701296707,0.829182136706017
701296730,0.768699659117499
701296739,0.829182136706017
701296745,0.834730088378517
701296752,0.91800868166336
701296761,0.840130612116264
701296781,0.918548189563234
701296824,0.82338493995193
701296840,0.919870597441319
701296841,0.919870597441319
701296859,0.919870597441319
701296915,0.919870597441319
701296930,0.82338493995193
701296940,0.919870597441319
701296955,0.919870597441319
701296956,0.919870597441319
701296959,0.824075320691958
701296988,0.921093634921084
701296998,0.921093634921084
701297009,0.921093634921084
701297031,0.921093634921084
701297032,0.921093634921084
701297066,0.921093634921084
701297099,0.921093634921084
701297159,0.824075320691958
701297168,0.923575241616713
701297229,0.824580024902278
701297231,0.942228841602246
701297234,0.728881161446646
701297242,0.825240491383814
701297292,0.942228841602246
701297298,0.830531631304622
701297305,0.942228841602246
701297371,0.942228841602246
701297431,0.846057744843454
701297484,0.7261109047975
701297485,0.826649076020038
701297504,0.724935862083718
701297510,0.840338491096484
701297515,0.840338491096484
701297516,0.82980651222821
701297521,0.83625148206196
701297528,0.941235364138125
701297538,0.941235364138125
701297552,0.844388616738292
701297554,0.842581015525802
701297556,0.83625148206196
701297559,0.941235364138125
701297578,0.941235364138125
701297596,0.943111942459327
701297598,0.844388616738292
701297681,0.846057744843454
701297723,0.84748979613379
701297757,0.943111942459327
701297759,0.841228425221403
701297768,0.943111942459327
701297780,0.834932195746594
701297785,0.834932195746594
701297793,0.943111942459327
701297838,0.84748979613379
701297882,0.944698645985062
701297909,0.944698645985062
701297972,0.943564181966617
701297982,0.943564181966617
701297983,0.943564181966617
701297992,0.84748979613379
701298029,0.862584520702406
701298068,0.943564181966617
701298075,0.943564181966617
701298112,0.943564181966617
701298159,0.720551751494201
701298162,0.862584520702406
701298350,0.9448132016957
701298384,0.945163469011281
701298403,0.870105597559906
701298405,0.868104271190323
701298433,0.945174290130113
701298525,0.945204865378443
701298575,0.886072253512915
701298603,0.870105597559906
701298604,0.945208331658408
701298610,0.868873989473883
701298615,0.720551751494201
701298617,0.870105597559906
701298651,0.945466860359266
701298652,0.952737732024753
701298668,0.95056726512639
701298724,0.886072253512915
701298756,0.95056726512639
701298793,0.892396121867655
701298810,0.886072253512915
701298813,0.886072253512915
701298846,0.95056726512639
701298893,0.892396121867655
701298909,0.952632126063096
701299089,0.950289523174709
701299114,0.877994731220355
701299136,0.880195598288484
701299161,0.950252738742451
701299328,0.952632126063096
701299332,0.950252738742451
701299380,0.952022947073737
701299385,0.946270478631087
701299392,0.952022947073737
701299404,0.952168286729542
701299405,0.952022947073737
701299507,0.946033560967585
701299509,0.881153276195901
701299525,0.94474197914424
701299545,0.886072253512915
701299558,0.881153276195901
701299572,0.944625559909763
701299634,0.944546884335769
701299671,0.952632126063096
701299696,0.945344189962369
701299722,0.948308904017887
701299735,0.948346559928457
701299771,0.94825156364514
701299810,0.948251507185855
701299844,0.953844100423011
701299847,0.952632126063096
701299866,0.959105526845452
701295965,0.507004120727691
701296027,0.508782047778485
701296151,0.509741483882749
701296342,0.510639549635372
701296661,0.511879469276479
701296748,0.516449051591397
701297067,0.522932531621589
701297090,0.536310406969021
701297382,0.536876843673936
701297581,0.544814826693213
701297635,0.544814826693213
701297789,0.545902081615474
701298517,0.545902081615474
701298555,0.549669640755595
701298657,0.549669640755595
701298706,0.551484568956497
701298771,0.556705210998493
701298772,0.558487973537441
701298803,0.558617950742493
701298972,0.558617950742493
701299145,0.558617950742493
701299232,0.558617950742493
701299259,0
701299289,0.571691939785149
701299368,0.568159780396795
701299369,0.571691939785149
701299406,0.618582791811738
701299416,0.650431500012173
701299418,0
701299422,0.626554869607775
701299423,0.641787490333174
701299425,0.602205155491329
701299426,0.641787490333174
701299436,0.654986312256037
701299449,0.65226747256743
701299462,0.618582791811738
701299476,0.584280074295059
701299495,0.650431500012173
701299508,0.602205155491329
701299513,0.65226747256743
701299518,0.618582791811738
701299542,0.65226747256743
701299554,0.650431500012173
701299580,0.650431500012173
701293740,1
701293805,0.973405145024626
701294074,0.81858940769164
701294173,0.778210658708713
701294188,0.734025182431291
701294280,0.719467608142162
701294321,0.719467608142162
701294461,1.01128788375795
701294586,1.00792689961002
701295059,1.00792689961002
701295603,0.990115433688944
701297124,0.943168835343792
701297340,0.9156283214104
701298274,0
701298334,0
701298459,0
701298489,0
701298504,0
701298506,0
701298507,0
701298022,0
701298063,0
701298098,0
701298127,0
701298682,0
701298751,0
701298894,0
701298931,0
701298935,0
701295596,0.074271508060391
701295601,0.077817210350323
701295673,0.0851825640497416
701295762,0
701295768,0.0851825640497416
701295769,0
701295807,0.0734187456444722
701296374,0.0725177228992329
701296689,0.0725177228992329
701297129,0.0725177228992329
701297384,0.0685080342728493
701299027,0.678037235952966
701299128,0.67022609626747
701299181,0.6835454319769
701299253,0.70063551932348
701299256,0.6835454319769
701299264,0.843676572041981
701299293,0.67022609626747
701299302,0.843676572041981
701299359,0.669533736398467
701299456,0.669533736398467
701299457,0.655483505552714
701299479,0.669533736398467
701299519,0.655483505552714
701299530,0.655483505552714
701299690,0.843676572041981
701299702,0.856633715639168
701299708,0.906671452327606
701299746,0.91313455274066
701299748,0.957605462821191
701299752,0.92665493892683
701299755,0.977184953974086
701299769,0.999453349200804
701299774,0.999453349200804
701299783,0.91313455274066
701300402,0.999453349200804
701300816,1.02621054320155
701301007,1
701301073,1
701301394,1
701298238,0.0738252992021335
701298441,0.0738252992021335
701298718,0.0148346928627785
701298802,0.0148346928627785
701298880,0.0148346928627785
701298925,0.687010585398806
701298947,0.687010585398806
701298996,0.70364682116381
701299056,0.687010585398806
701299061,0.70364682116381
701299078,0.70364682116381
701299081,0.687010585398806
701299130,0.68091099768758
701299164,0.687010585398806
701299180,0.687010585398806
701299201,0.68091099768758
701299203,0.687010585398806
701299208,0.687010585398806
701292175,1
701292197,1
701292239,1
701292280,1
701292305,1
701292314,1
701292401,1
701292513,1
701292537,1
701292892,1
701292977,1
701293058,1.07620776599281
701293072,1.07303711214207
701293074,1.07206875407787
701293076,1.07154747113474
701293210,1.07154747113474
701293248,1.07154747113474
701293298,1.07154747113474
701293398,1.07154747113474
701293429,1.07154747113474
701293505,1.06864088803041
701293821,1.06375715629174
701293826,1.06864088803041
701293847,1.06569438283685
701293867,1.06701734222457
701293875,1.06701734222457
701293891,1.06375715629174
701293904,1.06569438283685
701293911,1.05831423814653
701293934,1.05831423814653
701293953,1.06701734222457
701293955,1.06694563598679
701293959,1.06575258212151
701293961,1.06569438283685
701293965,1.06701734222457
701293980,1.05831423814653
701294103,1.05831423814653
701294144,1.05831423814653
701294177,1.05831423814653
701294181,1.05029557776101
701294195,1.05831423814653
701294226,1.05831423814653
701294246,1.04465742113739
701294319,1.04465742113739
701291490,1
701291546,1
701291623,1
701291766,1
701291830,1
701291900,1
701291961,1
701291999,1
701292015,1
701292033,1
701292150,1
701292162,1
701292165,1
701292170,1
701292172,1
701292186,1
701292200,1
701292237,1
701292240,1
701292262,1
701292389,1
701292395,1
701292398,1
701292159,1
701292174,1
701298340,0.777211556487377
701298389,0.777211556487377
701298408,0.874376914906413
701298414,0.777211556487377
701298464,0.777211556487377
701298495,0.761099335902029
701298499,0.777211556487377
701298638,0.737128148182351
701298689,0.737128148182351
701298918,0.737128148182351
701299445,0.875756008488315
701300278,0.98250028055034
701300531,1.03442285563161
701301408,1.04413529527985
701301608,1.02895331297154
701301685,1.02917551127689
701302443,1.03243873011239
701302689,1.03243873011239
701292645,1.1380357854351
701292648,1.04029260083123
701292684,1.13429979160943
701292744,1.04029260083123
701292814,1.07597160071393
701292846,1.13383918357151
701292857,1.13056748937417
701292976,1.13014657447544
701293495,1
701290425,1
701290551,1
701290934,1
701291028,1
701291055,1
701291069,1
701291089,1
701291097,1
701291113,1
701291173,1
701291183,1
701291193,1
701291237,1
701291274,1
701291290,1
701291304,1
701291331,1
701291336,1
701291344,1
701291358,1
701291359,1
701291360,1
701291400,1
701291408,1
701291504,1
701291632,1
701291723,1
701291805,1
701291940,1
701292005,1
701292096,0.999516948775364
701292110,0.997265409165607
701292135,0.968540119673829
701292157,0.995893490697252
701292167,0.991808854488401
701292182,0.935655537633369
701292203,0.932832391138295
701292232,0.922384539809872
701292260,0.919829470762316
701292327,0.916888884466308
701292347,0.914953950007165
701292361,0.903984492948662
701292382,0.89682033393713
701292385,0.898221371351455
701292446,0.814757261050732
701292452,0.806293479344808
701292453,0.777441129932197
701292920,0.740970511203325
701293048,0.72128029965956
701293125,0.704370744204907
701293394,0.69888383927218
701293492,0.69506535729974
701294154,0.667958358955228
701294220,0.629817723834278
701294383,0.629817723834278
701294474,0.629817723834278
701294987,0.615467964511829
701295078,0.615467964511829
701295242,0.615467964511829
701295327,0.615467964511829
701295864,0.615467964511829
701296671,0.601661368916849
701297019,0.854747200879351
701297078,0.928059601885566
701297102,0.913485285501154
701297134,0.855930279586796
701297166,0.912280897468203
701297230,0.884641237231556
701297291,0.891903829219943
701297325,0.902387730989257
701297393,0.944246795106431
701297415,0.912212234604029
701297422,0.896605593545165
701297429,0.877342923444578
701297585,0.862221719007654
701297750,0.975244325583077
701297989,0.836649560642856
701297996,0.860570227659781
701298001,0.856492772000434
701298002,0.856492772000434
701298007,0.835076604964593
701298094,0.814833550374582
701298111,0.814719670455279
701298212,0.766499957341269
701298215,0.776598766631334
701298223,0.766499957341269
701298324,0.766499957341269
701300406,0.996244208087692
701300606,1
701300688,1
701300924,1
701300928,1
701301307,1
701301390,1
701301450,1
701301534,1
701301623,1
701301753,1
701301789,1
701301815,1
701301845,1
701298299,0.292048805272242
701298619,0.346216290231811
701292379,0.466345320132016
701290793,1
701290799,1
701290802,1
701290901,1
701290914,1
701290963,1
701290998,1
701291013,1
701291039,1
701291105,1
701291207,1
701291247,1
701291654,1
701291747,1
701291923,1
701292007,1
701299526,0.883412299007733
701299676,0.910881175120603
701300008,0.28917765592289
